pose_x,pose_y,pose_z,orientation_x,orientation_y,orientation_z,orientation_w,steering_tire_angle,steering_tire_rotation_rate,acceleration,speed,jerk
15.092148,1.606429,0.0,0.0,0.0,0.560513,0.828146,0.196274,0.0,-0.803113,3.439039,0.0
15.093022,1.607947,0.0,0.0,0.0,0.560778,0.827966,0.155364,0.0,-0.750805,3.502584,0.0
15.121051,1.677854,0.0,0.0,0.0,0.567615,0.823294,0.155364,0.0,-0.750805,3.502584,0.0
15.133085,1.702046,0.0,0.0,0.0,0.571408,0.820666,0.10286,0.0,-0.669847,3.578399,0.0
15.157254,1.750629,0.0,0.0,0.0,0.578989,0.815335,0.10286,0.0,-0.669847,3.578399,0.0
15.174545,1.792455,0.0,0.0,0.0,0.576196,0.817311,0.062491,0.0,-0.607475,3.641167,0.0
15.181381,1.808441,0.0,0.0,0.0,0.578303,0.815822,0.040928,0.0,-0.577475,3.674654,0.0
15.197186,1.845402,0.0,0.0,0.0,0.58316,0.812358,0.040928,0.0,-0.577475,3.674654,0.0
15.216649,1.890917,0.0,0.0,0.0,0.589111,0.808052,0.037299,0.0,-0.520589,3.697687,0.0
15.217852,1.893729,0.0,0.0,0.0,0.589478,0.807784,0.037299,0.0,-0.520589,3.697687,0.0
15.237629,1.952837,0.0,0.0,0.0,0.587765,0.809032,0.037299,0.0,-0.520589,3.697687,0.0
15.237629,1.952837,0.0,0.0,0.0,0.587765,0.809032,-0.018115,0.0,-0.451982,3.80618,0.0
15.250089,1.985478,0.0,0.0,0.0,0.591185,0.806536,-0.018115,0.0,-0.451982,3.80618,0.0
15.268464,2.033617,0.0,0.0,0.0,0.59621,0.802829,-0.018115,0.0,-0.451982,3.80618,0.0
15.281577,2.065967,0.0,0.0,0.0,0.586909,0.809653,-0.018115,0.0,-0.451982,3.80618,0.0
15.288941,2.087518,0.0,0.0,0.0,0.58848,0.808511,-0.049985,0.0,-0.3905,3.858288,0.0
15.300547,2.121482,0.0,0.0,0.0,0.590952,0.806706,-0.049985,0.0,-0.3905,3.858288,0.0
15.314781,2.16314,0.0,0.0,0.0,0.593977,0.804482,-0.049985,0.0,-0.3905,3.858288,0.0
15.316963,2.169525,0.0,0.0,0.0,0.59444,0.80414,-0.037993,0.0,-0.323079,3.879721,0.0
15.339252,2.228467,0.0,0.0,0.0,0.588122,0.808772,-0.037993,0.0,-0.323079,3.879721,0.0
15.346998,2.252038,0.0,0.0,0.0,0.589071,0.808082,-0.071343,0.0,-0.274455,3.941687,0.0
15.387764,2.362346,0.0,0.0,0.0,0.578575,0.815629,-0.077664,0.0,-0.209638,3.977739,0.0
15.399258,2.398597,0.0,0.0,0.0,0.578891,0.815405,-0.077664,0.0,-0.209638,3.977739,0.0
15.414442,2.446487,0.0,0.0,0.0,0.579309,0.815108,-0.070829,0.0,-0.151982,4.012553,0.0
15.437047,2.484238,0.0,0.0,0.0,0.570095,0.821579,-0.070829,0.0,-0.151982,4.012553,0.0
15.444789,2.507383,0.0,0.0,0.0,0.569601,0.821921,-0.081885,0.0,-0.088094,4.022181,0.0
15.451474,2.527369,0.0,0.0,0.0,0.569174,0.822217,-0.081885,0.0,-0.088094,4.022181,0.0
15.469741,2.581981,0.0,0.0,0.0,0.568008,0.823023,-0.081885,0.0,-0.088094,4.022181,0.0
15.474669,2.582568,0.0,0.0,0.0,0.563509,0.82611,-0.075908,0.0,-0.015267,4.028327,0.0
15.483784,2.608393,0.0,0.0,0.0,0.562394,0.82687,-0.075908,0.0,-0.015267,4.028327,0.0
15.504797,2.667929,0.0,0.0,0.0,0.559819,0.828615,-0.075908,0.0,-0.015267,4.028327,0.0
15.512593,2.690015,0.0,0.0,0.0,0.558862,0.82926,-0.068892,0.0,0.045991,4.005215,0.0
15.522188,2.717202,0.0,0.0,0.0,0.557684,0.830053,-0.068892,0.0,0.045991,4.005215,0.0
15.537138,2.750281,0.0,0.0,0.0,0.551125,0.834423,-0.070495,0.0,0.081351,3.920408,0.0
15.549418,2.782999,0.0,0.0,0.0,0.549236,0.835667,-0.070495,0.0,0.081351,3.920408,0.0
15.556403,2.801608,0.0,0.0,0.0,0.54816,0.836373,-0.070495,0.0,0.081351,3.920408,0.0
15.577288,2.857252,0.0,0.0,0.0,0.544938,0.838476,-0.058295,0.0,0.144936,3.836688,0.0
15.589164,2.877096,0.0,0.0,0.0,0.543586,0.839354,-0.054952,0.0,0.201877,3.785654,0.0
15.614064,2.938155,0.0,0.0,0.0,0.539785,0.841803,-0.054952,0.0,0.201877,3.785654,0.0
15.633302,2.985332,0.0,0.0,0.0,0.53684,0.843684,-0.054952,0.0,0.201877,3.785654,0.0
15.636856,2.986464,0.0,0.0,0.0,0.536994,0.843586,-0.044391,0.0,0.283956,3.708382,0.0
15.654264,3.026638,0.0,0.0,0.0,0.53455,0.845137,-0.044391,0.0,0.283956,3.708382,0.0
15.661858,3.044165,0.0,0.0,0.0,0.533482,0.845811,-0.044391,0.0,0.283956,3.708382,0.0
15.670436,3.063962,0.0,0.0,0.0,0.532275,0.846571,-0.035532,0.0,0.326717,3.646726,0.0
15.712101,3.14857,0.0,0.0,0.0,0.53261,0.846361,-0.008973,0.0,0.386491,3.514164,0.0
15.727378,3.181646,0.0,0.0,0.0,0.530894,0.847438,-0.008973,0.0,0.386491,3.514164,0.0
15.737316,3.203164,0.0,0.0,0.0,0.529777,0.848137,-0.008973,0.0,0.386491,3.514164,0.0
15.791279,3.317731,0.0,0.0,0.0,0.529444,0.848345,0.022074,0.0,0.503062,3.365237,0.0
15.801092,3.338529,0.0,0.0,0.0,0.528564,0.848894,0.022074,0.0,0.503062,3.365237,0.0
15.826584,3.392561,0.0,0.0,0.0,0.526275,0.850314,0.022074,0.0,0.503062,3.365237,0.0
15.834881,3.41726,0.0,0.0,0.0,0.525998,0.850486,0.058142,0.0,0.538891,3.218476,0.0
15.861845,3.473235,0.0,0.0,0.0,0.524304,0.851531,0.058142,0.0,0.538891,3.218476,0.0
15.90287,3.553794,0.0,0.0,0.0,0.528575,0.848886,0.106187,0.0,0.51575,3.072702,0.0
15.916403,3.580725,0.0,0.0,0.0,0.528227,0.849103,0.106187,0.0,0.51575,3.072702,0.0
15.928463,3.604725,0.0,0.0,0.0,0.527916,0.849296,0.106187,0.0,0.51575,3.072702,0.0
15.958235,3.663976,0.0,0.0,0.0,0.527149,0.849773,0.131705,0.0,0.523294,2.973863,0.0
15.968622,3.68999,0.0,0.0,0.0,0.533954,0.845514,0.155038,0.0,0.527409,2.914913,0.0
15.997183,3.746818,0.0,0.0,0.0,0.534435,0.845209,0.155038,0.0,0.527409,2.914913,0.0
15.997183,3.746818,0.0,0.0,0.0,0.534435,0.845209,0.182325,0.0,0.523126,2.811088,0.0
16.009764,3.771849,0.0,0.0,0.0,0.534647,0.845075,0.182325,0.0,0.523126,2.811088,0.0
16.02049,3.79319,0.0,0.0,0.0,0.534828,0.844961,0.182325,0.0,0.523126,2.811088,0.0
16.038697,3.834792,0.0,0.0,0.0,0.543004,0.83973,0.182325,0.0,0.523126,2.811088,0.0
16.050203,3.857993,0.0,0.0,0.0,0.543784,0.839225,0.182325,0.0,0.523126,2.811088,0.0
16.059825,3.877395,0.0,0.0,0.0,0.544435,0.838803,0.209845,0.0,0.461187,2.746419,0.0
16.090046,3.938335,0.0,0.0,0.0,0.54648,0.837472,0.209845,0.0,0.461187,2.746419,0.0
16.101755,3.969995,0.0,0.0,0.0,0.561677,0.827356,0.260212,0.0,0.318018,2.596511,0.0
16.12934,4.026931,0.0,0.0,0.0,0.565419,0.824804,0.281781,0.0,0.179818,2.499718,0.0
16.150154,4.069893,0.0,0.0,0.0,0.568235,0.822866,0.281781,0.0,0.179818,2.499718,0.0
16.175337,4.145309,0.0,0.0,0.0,0.581379,0.813633,0.281781,0.0,0.179818,2.499718,0.0
16.185853,4.169468,0.0,0.0,0.0,0.583583,0.812053,0.30824,0.0,0.056329,2.433527,0.0
16.208442,4.221366,0.0,0.0,0.0,0.588304,0.80864,0.30824,0.0,0.056329,2.433527,0.0
16.195948,4.233222,0.0,0.0,0.0,0.582203,0.813043,0.34454,0.0,-0.095855,2.321584,0.0
16.22,4.294065,0.0,0.0,0.0,0.589309,0.807908,0.34454,0.0,-0.095855,2.321584,0.0
16.229895,4.319097,0.0,0.0,0.0,0.592219,0.805777,0.375981,0.0,-0.235776,2.23776,0.0
16.239661,4.343801,0.0,0.0,0.0,0.595083,0.803664,0.375981,0.0,-0.235776,2.23776,0.0
16.257899,4.382428,0.0,0.0,0.0,0.607437,0.794368,0.401811,0.0,-0.369657,2.172657,0.0
16.265077,4.400776,0.0,0.0,0.0,0.609993,0.792407,0.401811,0.0,-0.369657,2.172657,0.0
16.278872,4.436039,0.0,0.0,0.0,0.614887,0.788616,0.401811,0.0,-0.369657,2.172657,0.0
16.29173,4.483423,0.0,0.0,0.0,0.630955,0.775819,0.430489,0.0,-0.490056,2.048455,0.0
16.306161,4.527151,0.0,0.0,0.0,0.637764,0.770232,0.442249,0.0,-0.624631,1.955825,0.0
16.31231,4.545782,0.0,0.0,0.0,0.640651,0.767833,0.442249,0.0,-0.624631,1.955825,0.0
16.32337,4.579296,0.0,0.0,0.0,0.64582,0.76349,0.442249,0.0,-0.624631,1.955825,0.0
16.337476,4.622035,0.0,0.0,0.0,0.652369,0.757902,0.442249,0.0,-0.624631,1.955825,0.0
16.339274,4.627484,0.0,0.0,0.0,0.6532,0.757185,0.454188,0.0,-0.739927,1.890343,0.0
16.345646,4.693762,0.0,0.0,0.0,0.671008,0.74145,0.454188,0.0,-0.739927,1.890343,0.0
16.351227,4.715928,0.0,0.0,0.0,0.674711,0.738082,0.479435,0.0,-0.881877,1.759773,0.0
16.365712,4.773467,0.0,0.0,0.0,0.684244,0.729253,0.487803,0.0,-0.988693,1.612141,0.0
16.365756,4.815117,0.0,0.0,0.0,0.696585,0.717475,0.487803,0.0,-0.988693,1.612141,0.0
16.370693,4.84349,0.0,0.0,0.0,0.701648,0.712524,0.487803,0.0,-0.988693,1.612141,0.0
16.374062,4.862851,0.0,0.0,0.0,0.705083,0.709125,0.487803,0.0,-0.988693,1.612141,0.0
16.381585,4.906093,0.0,0.0,0.0,0.712694,0.701475,0.504073,0.0,-0.9855,1.403778,0.0
16.382367,4.910586,0.0,0.0,0.0,0.71348,0.700675,0.504073,0.0,-0.9855,1.403778,0.0
16.383394,4.9938,0.0,0.0,0.0,0.733007,0.680221,0.514835,0.0,-0.983541,1.277075,0.0
16.383394,4.9938,0.0,0.0,0.0,0.733007,0.680221,0.520143,0.0,-0.99691,1.172794,0.0
16.385667,5.017459,0.0,0.0,0.0,0.737343,0.675518,0.520143,0.0,-0.99691,1.172794,0.0
16.386864,5.151889,0.0,0.0,0.0,0.766985,0.641665,0.523436,0.0,-0.983338,1.144491,0.0
16.375625,5.222863,0.0,0.0,0.0,0.782403,0.622773,0.523599,0.0,-0.993194,1.089532,0.0
16.375625,5.222863,0.0,0.0,0.0,0.782403,0.622773,0.523599,0.0,-0.97547,1.13955,0.0
16.374348,5.24074,0.0,0.0,0.0,0.785804,0.618475,0.523599,0.0,-0.97547,1.13955,0.0
16.37016,5.299382,0.0,0.0,0.0,0.796796,0.604249,0.523599,0.0,-0.97547,1.13955,0.0
16.37016,5.299382,0.0,0.0,0.0,0.796796,0.604249,0.523599,0.0,-0.959564,1.307209,0.0
16.361193,5.334274,0.0,0.0,0.0,0.805221,0.592974,0.523599,0.0,-0.959564,1.307209,0.0
16.357023,5.361631,0.0,0.0,0.0,0.810468,0.585782,0.523599,0.0,-0.959564,1.307209,0.0
16.354561,5.37778,0.0,0.0,0.0,0.813536,0.581515,0.523599,0.0,-0.955835,1.306093,0.0
16.333439,5.445006,0.0,0.0,0.0,0.827861,0.560933,0.523599,0.0,-0.955835,1.306093,0.0
16.320455,5.500925,0.0,0.0,0.0,0.838543,0.544835,0.523599,0.0,-0.95536,1.389197,0.0
16.288533,5.59989,0.0,0.0,0.0,0.858918,0.512112,0.523599,0.0,-0.941261,1.58016,0.0
16.252569,5.692653,0.0,0.0,0.0,0.877554,0.479478,0.523599,0.0,-0.936366,1.630193,0.0
16.244972,5.700429,0.0,0.0,0.0,0.879832,0.475286,0.523599,0.0,-0.936134,1.736609,0.0
16.22732,5.736408,0.0,0.0,0.0,0.886888,0.461984,0.523599,0.0,-0.936134,1.736609,0.0
16.182521,5.807417,0.0,0.0,0.0,0.901642,0.432483,0.523599,0.0,-0.910885,1.853423,0.0
16.133047,5.899884,0.0,0.0,0.0,0.915677,0.401914,0.523599,0.0,-0.789306,1.923455,0.0
16.126166,5.909972,0.0,0.0,0.0,0.917629,0.397439,0.523599,0.0,-0.789306,1.923455,0.0
16.106905,5.929425,0.0,0.0,0.0,0.922498,0.386001,0.523599,0.0,-0.736132,1.968706,0.0
16.091987,5.948443,0.0,0.0,0.0,0.926297,0.376794,0.523599,0.0,-0.736132,1.968706,0.0
16.083683,5.95903,0.0,0.0,0.0,0.928372,0.371652,0.523599,0.0,-0.666285,2.05052,0.0
16.067472,5.979698,0.0,0.0,0.0,0.93234,0.361582,0.523599,0.0,-0.666285,2.05052,0.0
16.066767,5.980597,0.0,0.0,0.0,0.93251,0.361143,0.523599,0.0,-0.617976,2.063239,0.0
16.026189,6.018502,0.0,0.0,0.0,0.939569,0.34236,0.523599,0.0,-0.617976,2.063239,0.0
16.008302,6.03836,0.0,0.0,0.0,0.943399,0.331661,0.523599,0.0,-0.550574,2.087849,0.0
15.997177,6.045771,0.0,0.0,0.0,0.945894,0.324475,0.518652,0.0,-0.489005,2.129998,0.0
15.989172,6.053593,0.0,0.0,0.0,0.947478,0.31982,0.518652,0.0,-0.489005,2.129998,0.0
15.977183,6.065307,0.0,0.0,0.0,0.949808,0.312833,0.518652,0.0,-0.489005,2.129998,0.0
15.977183,6.065307,0.0,0.0,0.0,0.949808,0.312833,0.504629,0.0,-0.416587,2.181866,0.0
15.917857,6.12197,0.0,0.0,0.0,0.959601,0.281365,0.504629,0.0,-0.416587,2.181866,0.0
15.917857,6.12197,0.0,0.0,0.0,0.959601,0.281365,0.498631,0.0,-0.317149,2.214267,0.0
15.868943,6.158726,0.0,0.0,0.0,0.96776,0.251876,0.477027,0.0,-0.249398,2.257657,0.0
15.868943,6.158726,0.0,0.0,0.0,0.96776,0.251876,0.477027,0.0,-0.187953,2.257657,0.0
15.824912,6.186888,0.0,0.0,0.0,0.97306,0.230554,0.477027,0.0,-0.187953,2.257657,0.0
15.788517,6.210746,0.0,0.0,0.0,0.977692,0.210045,0.477027,0.0,-0.187953,2.257657,0.0
15.76362,6.222191,0.0,0.0,0.0,0.980173,0.198144,0.4575,0.0,-0.106386,2.308189,0.0
15.76362,6.222191,0.0,0.0,0.0,0.980173,0.198144,0.4575,0.0,-0.067875,2.308189,0.0
15.753959,6.227722,0.0,0.0,0.0,0.981248,0.192751,0.4575,0.0,-0.067875,2.308189,0.0
15.725221,6.245301,0.0,0.0,0.0,0.984489,0.175448,0.425802,0.0,-0.016064,2.370018,0.0
15.716862,6.249417,0.0,0.0,0.0,0.985298,0.170844,0.425802,0.0,-0.016064,2.370018,0.0
15.700131,6.255253,0.0,0.0,0.0,0.986472,0.16393,0.411272,0.0,0.050602,2.375939,0.0
15.681984,6.264175,0.0,0.0,0.0,0.988084,0.153914,0.411272,0.0,0.050602,2.375939,0.0
15.670143,6.266872,0.0,0.0,0.0,0.989055,0.147545,0.398468,0.0,0.110688,2.395634,0.0
15.656561,6.272581,0.0,0.0,0.0,0.990128,0.140164,0.398468,0.0,0.110688,2.395634,0.0
15.649144,6.275698,0.0,0.0,0.0,0.990691,0.13613,0.398468,0.0,0.110688,2.395634,0.0
15.649144,6.275698,0.0,0.0,0.0,0.990691,0.13613,0.398468,0.0,0.110688,2.395634,0.0
15.649144,6.275698,0.0,0.0,0.0,0.990691,0.13613,0.366885,0.0,0.202696,2.435874,0.0
15.649144,6.275698,0.0,0.0,0.0,0.990691,0.13613,0.366885,0.0,0.232696,2.435831,0.0
15.586963,6.30039,0.0,0.0,0.0,0.994249,0.107096,0.366885,0.0,0.232696,2.435831,0.0
15.560437,6.309438,0.0,0.0,0.0,0.995162,0.09825,0.366885,0.0,0.232696,2.435831,0.0
15.503743,6.326063,0.0,0.0,0.0,0.996877,0.078971,0.366885,0.0,0.295733,2.435801,0.0
15.481812,6.332261,0.0,0.0,0.0,0.997705,0.067707,0.304828,0.0,0.366029,2.515815,0.0
15.481812,6.332261,0.0,0.0,0.0,0.997705,0.067707,0.276526,0.0,0.426161,2.546497,0.0
15.450283,6.339407,0.0,0.0,0.0,0.998532,0.054167,0.276526,0.0,0.426161,2.546497,0.0
15.415726,6.348735,0.0,0.0,0.0,0.998992,0.044889,0.276526,0.0,0.426161,2.546497,0.0
15.395871,6.353114,0.0,0.0,0.0,0.999382,0.035138,0.276526,0.0,0.496566,2.546519,0.0
15.392643,6.352792,0.0,0.0,0.0,0.999376,0.035325,0.239823,0.0,0.539355,2.592764,0.0
15.377837,6.355275,0.0,0.0,0.0,0.999597,0.028379,0.239823,0.0,0.539355,2.592764,0.0
15.35939,6.35837,0.0,0.0,0.0,0.999806,0.019722,0.223163,0.0,0.579971,2.608629,0.0
15.337876,6.3637,0.0,0.0,0.0,0.999935,0.011397,0.223163,0.0,0.579971,2.608629,0.0
15.324432,6.365237,0.0,0.0,0.0,0.999985,0.005413,0.223163,0.0,0.579971,2.608629,0.0
15.306966,6.367235,0.0,0.0,0.0,0.999997,-0.002361,0.195915,0.0,0.579151,2.631287,0.0
15.294596,6.369301,0.0,0.0,0.0,0.999993,-0.003846,0.195915,0.0,0.579151,2.631287,0.0
15.268928,6.368188,0.0,0.0,0.0,0.999941,-0.010837,0.156,0.0,0.579876,2.655071,0.0
15.256428,6.368962,0.0,0.0,0.0,0.999873,-0.015963,0.156,0.0,0.579876,2.655071,0.0
15.231233,6.370522,0.0,0.0,0.0,0.999654,-0.026294,0.156,0.0,0.579876,2.655071,0.0
15.231233,6.370522,0.0,0.0,0.0,0.999654,-0.026294,0.100119,0.0,0.608151,2.701977,0.0
15.198611,6.376013,0.0,0.0,0.0,0.999455,-0.033013,0.100119,0.0,0.608151,2.701977,0.0
15.180603,6.376249,0.0,0.0,0.0,0.999218,-0.039535,0.100119,0.0,0.608151,2.701977,0.0
15.152232,6.375399,0.0,0.0,0.0,0.999013,-0.044412,0.100119,0.0,0.589252,2.702081,0.0
15.138522,6.375081,0.0,0.0,0.0,-0.998808,0.048801,0.100119,0.0,0.589252,2.702081,0.0
15.103989,6.373812,0.0,0.0,0.0,-0.998298,0.058327,0.068934,0.0,0.589727,2.735026,0.0
15.09203,6.373219,0.0,0.0,0.0,-0.998602,0.052867,0.01642,0.0,0.595719,2.780229,0.0
15.083003,6.372617,0.0,0.0,0.0,-0.998471,0.055286,0.01642,0.0,0.595719,2.780229,0.0
15.068392,6.371643,0.0,0.0,0.0,-0.998246,0.059201,0.01642,0.0,0.595719,2.780229,0.0
15.048764,6.370334,0.0,0.0,0.0,-0.99792,0.064458,0.020727,0.0,0.595926,2.783469,0.0
15.048048,6.370286,0.0,0.0,0.0,-0.997908,0.06465,0.020727,0.0,0.595926,2.783469,0.0
15.005382,6.365692,0.0,0.0,0.0,-0.997694,0.067867,0.002749,0.0,0.603622,2.794361,0.0
14.982595,6.363627,0.0,0.0,0.0,-0.997349,0.072767,0.002749,0.0,0.603622,2.794361,0.0
14.957831,6.364518,0.0,0.0,0.0,-0.997734,0.067283,-0.033859,0.0,0.604693,2.831901,0.0
14.949305,6.363505,0.0,0.0,0.0,-0.997644,0.06861,-0.033859,0.0,0.604693,2.831901,0.0
14.933813,6.361665,0.0,0.0,0.0,-0.997475,0.07102,-0.033859,0.0,0.604693,2.831901,0.0
14.914068,6.35932,0.0,0.0,0.0,-0.997252,0.07409,-0.047137,0.0,0.606111,2.860768,0.0
14.914068,6.35932,0.0,0.0,0.0,-0.997252,0.07409,-0.073975,0.0,0.608596,2.886446,0.0
14.866594,6.354021,0.0,0.0,0.0,-0.997362,0.072584,-0.073975,0.0,0.608596,2.886446,0.0
14.845127,6.351208,0.0,0.0,0.0,-0.997204,0.074727,-0.080871,0.0,0.60945,2.905778,0.0
14.84497,6.351187,0.0,0.0,0.0,-0.997203,0.074742,-0.080871,0.0,0.60945,2.905778,0.0
14.819697,6.347623,0.0,0.0,0.0,-0.997652,0.068484,-0.080871,0.0,0.60945,2.905778,0.0
14.79406,6.343967,0.0,0.0,0.0,-0.997561,0.069805,-0.080871,0.0,0.60945,2.905778,0.0
14.79406,6.343967,0.0,0.0,0.0,-0.997561,0.069805,-0.112111,0.0,0.613726,2.95289,0.0
14.737893,6.33963,0.0,0.0,0.0,-0.997799,0.066306,-0.112111,0.0,0.613726,2.95289,0.0
14.697823,6.333925,0.0,0.0,0.0,-0.99778,0.066591,-0.124621,0.0,0.607523,2.986303,0.0
14.697823,6.333925,0.0,0.0,0.0,-0.99778,0.066591,-0.124621,0.0,0.607399,2.986303,0.0
14.651159,6.328766,0.0,0.0,0.0,-0.99836,0.057249,-0.124621,0.0,0.607399,2.986303,0.0
14.575983,6.317753,0.0,0.0,0.0,0.998894,-0.047021,-0.141579,0.0,0.610109,3.035384,0.0
14.537615,6.312747,0.0,0.0,0.0,0.999023,-0.044203,-0.141579,0.0,0.610109,3.035384,0.0
14.499453,6.309642,0.0,0.0,0.0,0.999356,-0.035878,-0.153681,0.0,0.605938,3.079731,0.0
14.481829,6.307614,0.0,0.0,0.0,0.999422,-0.034009,-0.162698,0.0,0.608258,3.102718,0.0
14.477554,6.307122,0.0,0.0,0.0,0.999437,-0.033556,-0.162698,0.0,0.608258,3.102718,0.0
14.436035,6.305739,0.0,0.0,0.0,0.999663,-0.025958,-0.165073,0.0,0.607575,3.136061,0.0
14.426712,6.304847,0.0,0.0,0.0,0.999693,-0.024781,-0.165073,0.0,0.607575,3.136061,0.0
14.404422,6.302716,0.0,0.0,0.0,0.999759,-0.021968,-0.165073,0.0,0.607575,3.136061,0.0
14.402089,6.302493,0.0,0.0,0.0,0.999765,-0.021673,-0.165501,0.0,0.606226,3.163484,0.0
14.402089,6.302493,0.0,0.0,0.0,0.999765,-0.021673,-0.16976,0.0,0.609313,3.183496,0.0
14.363178,6.300296,0.0,0.0,0.0,0.999926,-0.012127,-0.16976,0.0,0.609313,3.183496,0.0
14.347239,6.299114,0.0,0.0,0.0,0.999952,-0.009792,-0.16976,0.0,0.609313,3.183496,0.0
14.322601,6.297288,0.0,0.0,0.0,0.999981,-0.006183,-0.166676,0.0,0.607888,3.20676,0.0
14.288003,6.297576,0.0,0.0,0.0,0.999999,0.001248,-0.166676,0.0,0.607888,3.20676,0.0
14.267982,6.296576,0.0,0.0,0.0,0.99999,0.004487,-0.166676,0.0,0.607888,3.20676,0.0
14.185616,6.294336,0.0,0.0,0.0,0.999785,0.020755,-0.167494,0.0,0.606716,3.263796,0.0
14.165859,6.293862,0.0,0.0,0.0,0.999707,0.024199,-0.164773,0.0,0.606524,3.294391,0.0
14.16075,6.293739,0.0,0.0,0.0,0.999685,0.025089,-0.164773,0.0,0.606524,3.294391,0.0
14.119162,6.294646,0.0,0.0,0.0,0.999425,0.03391,-0.164636,0.0,0.613372,3.324464,0.0
14.077934,6.294913,0.0,0.0,0.0,0.999142,0.041423,-0.160692,0.0,0.606356,3.352456,0.0
14.077417,6.294916,0.0,0.0,0.0,0.999138,0.041517,-0.160692,0.0,0.606356,3.352456,0.0
14.053996,6.29706,0.0,0.0,0.0,0.998946,0.045903,-0.160692,0.0,0.606356,3.352456,0.0
14.021946,6.298288,0.0,0.0,0.0,0.998655,0.051845,-0.160692,0.0,0.606356,3.352456,0.0
13.995756,6.299291,0.0,0.0,0.0,0.998391,0.0567,-0.159098,0.0,0.607271,3.377192,0.0
13.995756,6.299291,0.0,0.0,0.0,0.998391,0.0567,-0.152471,0.0,0.608079,3.425728,0.0
13.949296,6.303162,0.0,0.0,0.0,0.997864,0.065318,-0.152471,0.0,0.608079,3.425728,0.0
13.939936,6.303803,0.0,0.0,0.0,0.997749,0.067057,-0.152471,0.0,0.608079,3.425728,0.0
13.939936,6.303803,0.0,0.0,0.0,0.997749,0.067057,-0.146806,0.0,0.60704,3.458607,0.0
13.852233,6.311745,0.0,0.0,0.0,0.996594,0.082459,-0.146806,0.0,0.60704,3.458607,0.0
13.821547,6.314819,0.0,0.0,0.0,0.996115,0.088056,-0.146806,0.0,0.608521,3.458702,0.0
13.797441,6.318552,0.0,0.0,0.0,0.995808,0.091472,-0.142239,0.0,0.613278,3.491161,0.0
13.775717,6.316669,0.0,0.0,0.0,0.995435,0.095437,-0.142239,0.0,0.613278,3.491161,0.0
13.766914,6.317825,0.0,0.0,0.0,0.995284,0.097004,-0.132966,0.0,0.608746,3.541971,0.0
13.731967,6.322418,0.0,0.0,0.0,0.994658,0.103223,-0.132966,0.0,0.608746,3.541971,0.0
13.706375,6.325333,0.0,0.0,0.0,0.994364,0.106021,-0.13288,0.0,0.607305,3.55888,0.0
13.693653,6.327406,0.0,0.0,0.0,0.994128,0.108206,-0.13288,0.0,0.607305,3.55888,0.0
13.674301,6.33056,0.0,0.0,0.0,0.993761,0.111529,-0.13288,0.0,0.607305,3.55888,0.0
13.645159,6.33531,0.0,0.0,0.0,0.993187,0.116531,-0.13288,0.0,0.607305,3.55888,0.0
13.617793,6.340135,0.0,0.0,0.0,0.992781,0.119941,-0.128228,0.0,0.60687,3.593284,0.0
13.603069,6.342979,0.0,0.0,0.0,0.992486,0.122362,-0.128228,0.0,0.60687,3.593284,0.0
13.557964,6.346484,0.0,0.0,0.0,0.991557,0.129668,-0.123715,0.0,0.610409,3.611694,0.0
13.535035,6.350708,0.0,0.0,0.0,0.991414,0.130761,-0.11519,0.0,0.608353,3.651058,0.0
13.498446,6.358879,0.0,0.0,0.0,0.990648,0.136439,-0.11519,0.0,0.608353,3.651058,0.0
13.485317,6.361811,0.0,0.0,0.0,0.990366,0.138475,-0.112886,0.0,0.609332,3.674665,0.0
13.445737,6.369076,0.0,0.0,0.0,0.989679,0.143304,-0.10571,0.0,0.61018,3.713796,0.0
13.424191,6.374451,0.0,0.0,0.0,0.989217,0.146456,-0.10571,0.0,0.61018,3.713796,0.0
13.412468,6.377375,0.0,0.0,0.0,0.988962,0.148171,-0.10571,0.0,0.61018,3.713796,0.0
13.375875,6.386503,0.0,0.0,0.0,0.988145,0.153521,-0.10571,0.0,0.61018,3.713796,0.0
13.350454,6.393756,0.0,0.0,0.0,0.987994,0.15449,-0.09732,0.0,0.606268,3.75175,0.0
13.332243,6.398819,0.0,0.0,0.0,0.987598,0.157003,-0.091373,0.0,0.612092,3.770252,0.0
13.319418,6.402385,0.0,0.0,0.0,0.987315,0.158773,-0.091373,0.0,0.612092,3.770252,0.0
13.291296,6.405227,0.0,0.0,0.0,0.986699,0.162556,-0.091373,0.0,0.612092,3.770252,0.0
13.287527,6.406273,0.0,0.0,0.0,0.986614,0.163076,-0.087582,0.0,0.611068,3.792559,0.0
13.2454,6.418121,0.0,0.0,0.0,0.985877,0.167472,-0.087582,0.0,0.611068,3.792559,0.0
13.2454,6.418121,0.0,0.0,0.0,0.985877,0.167472,-0.084341,0.0,0.606434,3.814875,0.0
13.22584,6.424025,0.0,0.0,0.0,0.985447,0.169982,-0.084341,0.0,0.606434,3.814875,0.0
13.195202,6.433272,0.0,0.0,0.0,0.984761,0.17391,-0.084341,0.0,0.606434,3.814875,0.0
13.195202,6.433272,0.0,0.0,0.0,0.984761,0.17391,-0.079385,0.0,0.606737,3.836454,0.0
13.165658,6.441497,0.0,0.0,0.0,0.984588,0.174892,-0.079385,0.0,0.606737,3.836454,0.0
